split,index,filename,pattern,label,sample_rate,channels,duration_s,format,bytes
train,7945,complete_133ee889-0557-4a67-bc9a-8b3a3b160173_normalized.flac,complete_#ee#-#-#a#-bc#a-#b#a#b#_normalized.flac,human,16000,1,8.269625,FLAC,133238
train,7946,0c243cd1-7d0c-4bbb-b7c6-080d163bddda.flac,#c#cd#-#d#c-#bbb-b#c#-#d#bddda.flac,answering_machine,16000,1,10.3644375,FLAC,217240
train,7947,16259d85-7618-4033-a81b-a88b32552d78.flac,#d#-#-#-a#b-a#b#d#.flac,answering_machine,16000,1,11.0779375,FLAC,205134
train,7948,00cee06b-18a1-41f4-a376-b5a204d154a7.flac,#cee#b-#a#-#f#-a#-b#a#d#a#.flac,answering_machine,16000,1,3.3505,FLAC,63756
train,7949,0368c9b2-1ca6-49c9-93e6-5b9d125cee2f.flac,#c#b#-#ca#-#c#-#e#-#b#d#cee#f.flac,ivr,16000,1,13.88,FLAC,277938
train,7950,10084ba5-ba76-4736-bcff-c8235aac9c94.flac,#ba#-ba#-#-bcff-c#aac#c#.flac,voicemail,16000,1,4.230875,FLAC,67832
train,7951,incomplete_381feb0a-3af2-421f-bd76-ec5e43245157_normalized.flac,incomplete_#feb#a-#af#-#f-bd#-ec#e#_normalized.flac,human,16000,1,4.430625,FLAC,73854
train,7952,ivr_00259.wav,ivr_#.wav,ivr,16000,1,9.4233125,WAV,301590
train,7953,response_12.wav,response_#.wav,human,8000,1,7.082625,WAV,56720
train,7954,am_00078.wav,am_#.wav,answering_machine,16000,1,9.876875,WAV,316104
train,7955,0068a2aa-ade0-4f98-b820-e032e86f247f.flac,#a#aa-ade#-#f#-b#-e#e#f#f.flac,ivr,16000,1,2.8,FLAC,48161
train,7956,04c1948b-9d3e-42a0-98b7-f589f34bb386.flac,#c#b-#d#e-#a#-#b#-f#f#bb#.flac,answering_machine,16000,1,10.462125,FLAC,198562
train,7957,1c6ada3a-af2b-442e-9a06-de169f26f740.flac,#c#ada#a-af#b-#e-#a#-de#f#f#.flac,answering_machine,16000,1,6.4,FLAC,126301
train,7958,1bbdb819-82cb-4f8a-aade-a8f7475cc78d.flac,#bbdb#-#cb-#f#a-aade-a#f#cc#d.flac,voicemail,16000,1,16.0,FLAC,312463
train,7959,173a3cbc-9b3b-4b69-93cf-d691dca504a1.flac,#a#cbc-#b#b-#b#-#cf-d#dca#a#.flac,answering_machine,16000,1,6.144,FLAC,141022
train,7960,voicemail_00009.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,7961,incomplete_73292d7a01e44af78e89144863761a78.flac,incomplete_#d#a#e#af#e#a#.flac,human,16000,1,3.02325,FLAC,40129
train,7962,complete_4e7055ee26014fe6b94cefa15bf7d30d.flac,complete_#e#ee#fe#b#cefa#bf#d#d.flac,human,16000,1,3.0465,FLAC,36265
train,7963,incomplete_dca46302-d7c5-461e-b146-a46968199ecc_normalized.flac,incomplete_dca#-d#c#-#e-b#-a#ecc_normalized.flac,human,16000,1,3.3495,FLAC,64323
train,7964,1c3a5ca8-d2e3-431c-ab01-65338c8af61a.flac,#c#a#ca#-d#e#-#c-ab#-#c#af#a.flac,voicemail,16000,1,12.604875,FLAC,216235
train,7965,602ba97dbb1e6d0fbce92128.wav,#ba#dbb#e#d#fbce#.wav,human,8000,1,4.522625,WAV,36240
train,7966,ivr_00276.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,7967,0accc8e4-bfc6-416b-b08f-39ed2b71df9e.flac,#accc#e#-bfc#-#b-b#f-#ed#b#df#e.flac,answering_machine,16000,1,11.52,FLAC,246415
train,7968,07c93bf4-6ebc-4335-b8b2-81c11265a5ce.flac,#c#bf#-#ebc-#-b#b#-#c#a#ce.flac,voicemail,16000,1,12.053,FLAC,222605
train,7969,0217d4c7-5f17-4885-93cd-0cdb43953e99.flac,#d#c#-#f#-#-#cd-#cdb#e#.flac,ivr,16000,1,5.4,FLAC,104718
train,7970,0294623c-d4e3-4045-b023-527dd47055ef.flac,#c-d#e#-#-b#-#dd#ef.flac,ivr,16000,1,9.24,FLAC,198801
train,7971,18fe45a8-e4c6-43d8-9d98-831c475717c8.flac,#fe#a#-e#c#-#d#-#d#-#c#c#.flac,voicemail,16000,1,6.2471875,FLAC,117310
train,7972,am_00305.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,7973,ivr_00227.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,7974,carrier_en_voicemail_00413.wav,carrier_en_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,7975,0e680fc3-371e-4e81-aefe-c15beb12b369.flac,#e#fc#-#e-#e#-aefe-c#beb#b#.flac,voicemail,16000,1,3.0395625,FLAC,51482
train,7976,0ce60838-085f-4f04-9574-49edfd50ffb3.flac,#ce#-#f-#f#-#-#edfd#ffb#.flac,answering_machine,16000,1,8.192,FLAC,183391
train,7977,0a2aeec0-f189-46cb-a4d6-daa289acd2b0.flac,#a#aeec#-f#-#cb-a#d#-daa#acd#b#.flac,answering_machine,16000,1,3.84,FLAC,79807
train,7978,incomplete_94ada447-499b-4df3-92a6-1ae459ae404a_normalized.flac,incomplete_#ada#-#b-#df#-#a#-#ae#ae#a_normalized.flac,human,16000,1,4.816375,FLAC,92766
train,7979,human_real_00069.wav,human_real_#.wav,human,16000,1,4.522625,WAV,144768
train,7980,602662c7c7abb7f83213822f.wav,#c#c#abb#f#f.wav,human,8000,1,4.864,WAV,38970
train,7981,02bc62d5-bf85-4ea2-8b0b-8a680a68b747.flac,#bc#d#-bf#-#ea#-#b#b-#a#a#b#.flac,voicemail,16000,1,5.479875,FLAC,92429
train,7982,voicemail_00034.wav,voicemail_#.wav,voicemail,16000,1,7.5180625,WAV,240622
train,7983,1962bbc8-4997-4444-9414-fce8838ea415.flac,#bbc#-#-#-#-fce#ea#.flac,answering_machine,16000,1,1.963125,FLAC,27898
train,7984,0eaf606b-0aa4-46b2-87ad-b05ad931ecf0.flac,#eaf#b-#aa#-#b#-#ad-b#ad#ecf#.flac,voicemail,16000,1,9.5430625,FLAC,204113
train,7985,incomplete_ecb862c1-4bbc-4c32-9968-cd6e022e8098_normalized.flac,incomplete_ecb#c#-#bbc-#c#-#-cd#e#e#_normalized.flac,human,16000,1,5.32125,FLAC,105027
train,7986,0c8c7411-9354-4ec3-8700-5c2e6d452298.flac,#c#c#-#-#ec#-#-#c#e#d#.flac,voicemail,16000,1,15.1825625,FLAC,332789
train,7987,de_voicemail_00473.wav,de_voicemail_#.wav,voicemail,16000,1,8.981875,WAV,287464
train,7988,voicemail_00167.wav,voicemail_#.wav,voicemail,16000,1,6.81875,WAV,218244
train,7989,complete_6a86b71a-3e6e-48ca-a6da-6fcab4ac7ebd_normalized.flac,complete_#a#b#a-#e#e-#ca-a#da-#fcab#ac#ebd_normalized.flac,human,16000,1,4.0213125,FLAC,86625
train,7990,019ecd2f-ab16-4431-a4c5-21289e579e1a.flac,#ecd#f-ab#-#-a#c#-#e#e#a.flac,ivr,16000,1,4.0,FLAC,77223
train,7991,ivr_00375.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,7992,1ae12b8d-37c5-48cc-a564-5cd7ae6fb96c.flac,#ae#b#d-#c#-#cc-a#-#cd#ae#fb#c.flac,voicemail,16000,1,15.5130625,FLAC,312129
train,7993,0f196a20-0d6b-49bb-bd71-8b2208fb454b.flac,#f#a#-#d#b-#bb-bd#-#b#fb#b.flac,answering_machine,16000,1,9.4318125,FLAC,228273
train,7994,human_real_00182.wav,human_real_#.wav,human,16000,1,6.570625,WAV,210304
train,7995,incomplete_8b9626cc-7e46-4d3a-bb06-bd6b92543eee_normalized.flac,incomplete_#b#cc-#e#-#d#a-bb#-bd#b#eee_normalized.flac,human,16000,1,4.51125,FLAC,84913
train,7996,009717ef-d2ed-4692-85d2-d6209387409f.flac,#ef-d#ed-#-#d#-d#f.flac,ivr,16000,1,12.52,FLAC,264069
train,7997,voicemail_00352.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,7998,1586cf5b-7c9c-47b5-b1a7-f9e27b7d7db0.flac,#cf#b-#c#c-#b#-b#a#-f#e#b#d#db#.flac,answering_machine,16000,1,9.9616875,FLAC,209247
train,7999,11be7d91-068e-4ec4-bf1e-3afc51739a7a.flac,#be#d#-#e-#ec#-bf#e-#afc#a#a.flac,voicemail,16000,1,5.1845625,FLAC,85431
train,8000,6026655bc7abb7f832138371.wav,#bc#abb#f#.wav,human,8000,1,12.032,WAV,96314
train,8001,carrier_de_ivr_00351.wav,carrier_de_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,8002,am_00118.wav,am_#.wav,answering_machine,16000,1,9.0025625,WAV,288126
train,8003,058bb982-51d5-4bf1-9fa7-c2080966ff24.flac,#bb#-#d#-#bf#-#fa#-c#ff#.flac,answering_machine,16000,1,4.0106875,FLAC,86765
train,8004,incomplete_ba34c8a8-d5d5-4157-8635-4aba2c87f3d4_normalized.flac,incomplete_ba#c#a#-d#d#-#-#-#aba#c#f#d#_normalized.flac,human,16000,1,5.835,FLAC,114678
train,8005,incomplete_2b08b7d8-a604-4312-8fb1-c0e140669db1_normalized.flac,incomplete_#b#b#d#-a#-#-#fb#-c#e#db#_normalized.flac,human,16000,1,5.3866875,FLAC,119847
train,8006,01ff3598-77ce-460b-af9b-1b1d613851b4.flac,#ff#-#ce-#b-af#b-#b#d#b#.flac,voicemail,16000,1,9.2171875,FLAC,193437
train,8007,de_am_00537.wav,de_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,8008,01b4bd4d-95a0-4664-9d74-f93f7af30870.flac,#b#bd#d-#a#-#-#d#-f#f#af#.flac,ivr,16000,1,7.16,FLAC,136761
train,8009,human_tts_00165.wav,human_tts_#.wav,human,16000,1,3.12,WAV,99884
train,8010,complete_65c9f649-b951-4f25-ad08-ffd4a0e3a5c6_normalized.flac,complete_#c#f#-b#-#f#-ad#-ffd#a#e#a#c#_normalized.flac,human,16000,1,3.420375,FLAC,69015
train,8011,1d29ce81-6873-4f51-85d3-a3ee7cd431b4.flac,#d#ce#-#-#f#-#d#-a#ee#cd#b#.flac,voicemail,16000,1,5.09675,FLAC,86253
train,8012,00b71e37-7b44-407f-95aa-79eed83dab4a.flac,#b#e#-#b#-#f-#aa-#eed#dab#a.flac,ivr,16000,1,12.16,FLAC,245068
train,8013,response_25.wav,response_#.wav,human,8000,1,6.229375,WAV,49894
train,8014,complete_250df79b-d821-43cc-9239-88315dbf921c_normalized.flac,complete_#df#b-d#-#cc-#-#dbf#c_normalized.flac,human,16000,1,2.772,FLAC,63319
train,8015,161ef432-8360-48c6-ae0a-91d0d2adcddb.flac,#ef#-#-#c#-ae#a-#d#d#adcddb.flac,answering_machine,16000,1,3.72275,FLAC,87379
train,8016,02e6374a-bc04-4d8c-a8dd-edf763b6ecca.flac,#e#a-bc#-#d#c-a#dd-edf#b#ecca.flac,ivr,16000,1,8.08,FLAC,175922
train,8017,00c5c862-2243-43b4-ad9f-7397b7815a98.flac,#c#c#-#-#b#-ad#f-#b#a#.flac,ivr,16000,1,8.44,FLAC,163387
train,8018,0ea7d02c-0d2a-4bcd-8610-fbc0eeadaa7a.flac,#ea#d#c-#d#a-#bcd-#-fbc#eeadaa#a.flac,answering_machine,16000,1,11.65925,FLAC,207598
train,8019,0e777c3b-4291-4601-95fd-76bf96dd1ddc.flac,#e#c#b-#-#-#fd-#bf#dd#ddc.flac,voicemail,16000,1,13.179,FLAC,261815
train,8020,complete_88a187f7-ec2e-4bfb-8fb4-515a6741c4c1_normalized.flac,complete_#a#f#-ec#e-#bfb-#fb#-#a#c#c#_normalized.flac,human,16000,1,3.488,FLAC,67619
train,8021,1362958b-e6c2-49d8-a763-820ebb4c1650.flac,#b-e#c#-#d#-a#-#ebb#c#.flac,answering_machine,16000,1,4.9,FLAC,106592
train,8022,12f4d333-647b-4f39-9c40-41bce414f029.flac,#f#d#-#b-#f#-#c#-#bce#f#.flac,answering_machine,16000,1,5.8026875,FLAC,120254
train,8023,human_real_00081.wav,human_real_#.wav,human,16000,1,4.2725,WAV,136764
train,8024,1582786b-b86a-409d-9bb6-6913087ad9ee.flac,#b-b#a-#d-#bb#-#ad#ee.flac,answering_machine,16000,1,13.27825,FLAC,272182
train,8025,035dd3d0-7d45-4093-9b40-b1f832eacd5a.flac,#dd#d#-#d#-#-#b#-b#f#eacd#a.flac,answering_machine,16000,1,12.956125,FLAC,237491
train,8026,carrier_en_voicemail_00410.wav,carrier_en_voicemail_#.wav,voicemail,16000,1,9.647375,WAV,308760
train,8027,response_38.wav,response_#.wav,human,8000,1,5.717375,WAV,45798
train,8028,incomplete_a1307680-dbf9-4580-b668-7c515f79081c_normalized.flac,incomplete_a#-dbf#-#-b#-#c#f#c_normalized.flac,human,16000,1,8.353125,FLAC,161399
train,8029,complete_849e9659-f0c0-4d75-b67c-f127dcf100de_normalized.flac,complete_#e#-f#c#-#d#-b#c-f#dcf#de_normalized.flac,human,16000,1,3.605875,FLAC,73233
train,8030,007b0e19-684c-420b-bcaf-b3b72f4d720d.flac,#b#e#-#c-#b-bcaf-b#b#f#d#d.flac,voicemail,16000,1,3.603875,FLAC,63850
train,8031,03c2c5c7-5ac7-421c-aa54-11e9edfecd25.flac,#c#c#c#-#ac#-#c-aa#-#e#edfecd#.flac,voicemail,16000,1,16.0,FLAC,302140
train,8032,voicemail_00160.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,8033,00ab1201-e2a8-412e-9e2f-bc12548e635c.flac,#ab#-e#a#-#e-#e#f-bc#e#c.flac,voicemail,16000,1,3.633875,FLAC,61482
train,8034,1bcc5a62-796a-4623-aa34-9e39de5136d8.flac,#bcc#a#-#a-#-aa#-#e#de#d#.flac,voicemail,16000,1,13.1746875,FLAC,268793
train,8035,incomplete_70781335b2234401a069d0065369d82d.flac,incomplete_#b#a#d#d#d.flac,human,16000,1,5.33725,FLAC,77063
train,8036,am_00108.wav,am_#.wav,answering_machine,16000,1,9.3296875,WAV,298594
train,8037,incomplete_47bf8512-5916-4673-be71-d6aeab3fb979_normalized.flac,incomplete_#bf#-#-#-be#-d#aeab#fb#_normalized.flac,human,16000,1,3.33375,FLAC,64116
train,8038,ivr_00366.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,8039,fr_ivr_00204.wav,fr_ivr_#.wav,ivr,16000,1,7.896,WAV,252716
train,8040,185166de-477f-46df-abbb-fc4b2344fc80.flac,#de-#f-#df-abbb-fc#b#fc#.flac,voicemail,16000,1,12.2493125,FLAC,251504
train,8041,response_39.wav,response_#.wav,human,8000,1,9.728,WAV,77882
train,8042,human_real_00125.wav,human_real_#.wav,human,16000,1,4.352,WAV,139308
train,8043,complete_74406df7-1e34-44a8-a0b1-b4ae529144d5_normalized.flac,complete_#df#-#e#-#a#-a#b#-b#ae#d#_normalized.flac,human,16000,1,3.721875,FLAC,79481
train,8044,complete_a58eed1b-2d0a-4df5-9a29-72477e09ddb0_normalized.flac,complete_a#eed#b-#d#a-#df#-#a#-#e#ddb#_normalized.flac,human,16000,1,4.54375,FLAC,90722
train,8045,145db9d8-0cb3-4977-8fac-be9fb1bb3510.flac,#db#d#-#cb#-#-#fac-be#fb#bb#.flac,answering_machine,16000,1,5.0346875,FLAC,112270
train,8046,07361db9-fdf5-4f7b-b154-013e23b4b4b8.flac,#db#-fdf#-#f#b-b#-#e#b#b#b#.flac,voicemail,16000,1,12.761,FLAC,267547
train,8047,09a40553-28f3-4223-939e-1c8fca998b87.flac,#a#-#f#-#-#e-#c#fca#b#.flac,answering_machine,16000,1,13.3725,FLAC,277675
train,8048,0d02d180-da59-4b9f-a0b5-7c85f57bbb5f.flac,#d#d#-da#-#b#f-a#b#-#c#f#bbb#f.flac,answering_machine,16000,1,6.485375,FLAC,125369
train,8049,02a07193-1f14-4461-8503-9440760fe96f.flac,#a#-#f#-#-#-#fe#f.flac,ivr,16000,1,9.0,FLAC,172820
train,8050,human_tts_00042.wav,human_tts_#.wav,human,16000,1,3.504,WAV,112172
train,8051,10c9abde-892a-42a9-91cd-04f190160e2d.flac,#c#abde-#a-#a#-#cd-#f#e#d.flac,voicemail,16000,1,11.8825625,FLAC,232180
train,8052,1960311b-2fcc-4486-849b-209323803002.flac,#b-#fcc-#-#b-#.flac,voicemail,16000,1,4.62075,FLAC,103332
train,8053,00579c84-f7ad-4507-993c-0f2c3c4fb0af.flac,#c#-f#ad-#-#c-#f#c#c#fb#af.flac,ivr,16000,1,9.36,FLAC,193453
train,8054,0c8cf2a7-679d-4eba-947a-aa2a015baa6e.flac,#c#cf#a#-#d-#eba-#a-aa#a#baa#e.flac,answering_machine,16000,1,14.37725,FLAC,291801
train,8055,voicemail_00138.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,8056,058b18a7-1d83-4f33-bb17-2935be067847.flac,#b#a#-#d#-#f#-bb#-#be#.flac,voicemail,16000,1,11.995625,FLAC,257185
train,8057,0fd0c951-c35f-4c76-a82c-68649b79e1a7.flac,#fd#c#-c#f-#c#-a#c-#b#e#a#.flac,voicemail,16000,1,11.4835,FLAC,194094
train,8058,602babba05f96973d67944c1.wav,#babba#f#d#c#.wav,human,8000,1,4.010625,WAV,32144
train,8059,602692b4dc3604f481bcb914.wav,#b#dc#f#bcb#.wav,human,8000,1,8.704,WAV,69690
train,8060,incomplete_ac8a3387-fbac-408a-a349-ca5c57b37e9e_normalized.flac,incomplete_ac#a#-fbac-#a-a#-ca#c#b#e#e_normalized.flac,human,16000,1,3.51975,FLAC,75519
train,8061,030035ab-e442-497b-aa5f-984a28ea3d09.flac,#ab-e#-#b-aa#f-#a#ea#d#.flac,ivr,16000,1,5.72,FLAC,120477
train,8062,033180dd-b9b0-4da3-85ed-8d2d2845639a.flac,#dd-b#b#-#da#-#ed-#d#d#a.flac,answering_machine,16000,1,2.052,FLAC,36714
train,8063,0fc7ca13-ad84-4018-8ed4-c316effcc602.flac,#fc#ca#-ad#-#-#ed#-c#effcc#.flac,voicemail,16000,1,11.5245,FLAC,228741
train,8064,0083c402-060c-45bb-9806-8f986b050a23.flac,#c#-#c-#bb-#-#f#b#a#.flac,ivr,16000,1,10.56,FLAC,203177
train,8065,12390811-eaf9-43aa-838e-807dac3b8277.flac,#-eaf#-#aa-#e-#dac#b#.flac,answering_machine,16000,1,12.56,FLAC,269293
train,8066,01168e4f-4277-48aa-8f9e-a4b56e0a0d23.flac,#e#f-#-#aa-#f#e-a#b#e#a#d#.flac,ivr,16000,1,9.0,FLAC,171360
train,8067,response_17.wav,response_#.wav,human,8000,1,12.202625,WAV,97680
train,8068,human_tts_00000.wav,human_tts_#.wav,human,16000,1,2.016,WAV,64556
train,8069,ivr_00135.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,8070,human_real_00117.wav,human_real_#.wav,human,16000,1,4.2725,WAV,136764
train,8071,incomplete_2c3a6be5bb894200bc94077d2cae433f.flac,incomplete_#c#a#be#bb#bc#d#cae#f.flac,human,16000,1,2.058125,FLAC,33740
train,8072,0a3bc728-0cec-43f3-b8c5-acf865521ea7.flac,#a#bc#-#cec-#f#-b#c#-acf#ea#.flac,answering_machine,16000,1,3.09,FLAC,53002
train,8073,1bf9d0a0-6ef3-4ae9-9961-c7a46cdcdb74.flac,#bf#d#a#-#ef#-#ae#-#-c#a#cdcdb#.flac,voicemail,16000,1,14.7028125,FLAC,258230
train,8074,fr_am_00225.wav,fr_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,8075,00b9e617-12ce-4a8c-a745-436160dceb63.flac,#b#e#-#ce-#a#c-a#-#dceb#.flac,answering_machine,16000,1,12.574875,FLAC,257414
train,8076,1c535313-2bb6-407d-8435-7f6c769a2b21.flac,#c#-#bb#-#d-#-#f#c#a#b#.flac,voicemail,16000,1,3.3735,FLAC,68425
train,8077,human_tts_00075.wav,human_tts_#.wav,human,16000,1,2.232,WAV,71468
train,8078,02bf0b3d-c06f-446e-aa3e-43c012369e3d.flac,#bf#b#d-c#f-#e-aa#e-#c#e#d.flac,ivr,16000,1,4.48,FLAC,90001
train,8079,161e5fc5-ae22-4b73-b300-f069ac300f8c.flac,#e#fc#-ae#-#b#-b#-f#ac#f#c.flac,voicemail,16000,1,13.0233125,FLAC,257758
train,8080,complete_e4b60966-b6ea-4524-925e-87a01cac9336_normalized.flac,complete_e#b#-b#ea-#-#e-#a#cac#_normalized.flac,human,16000,1,5.5955,FLAC,126439
train,8081,01c68c35-03aa-49d5-8d69-abcf4fbf3386.flac,#c#c#-#aa-#d#-#d#-abcf#fbf#.flac,ivr,16000,1,6.44,FLAC,134201
train,8082,0cb17721-7651-4f32-9f9b-9bd21342a626.flac,#cb#-#-#f#-#f#b-#bd#a#.flac,answering_machine,16000,1,16.0,FLAC,272047
train,8083,00b4e7c1-fe56-4818-9b1e-aca5a5d7fd00.flac,#b#e#c#-fe#-#-#b#e-aca#a#d#fd#.flac,ivr,16000,1,6.24,FLAC,125576
train,8084,00e7d852-13ba-4c51-b5ea-c28db4390111.flac,#e#d#-#ba-#c#-b#ea-c#db#.flac,ivr,16000,1,9.2,FLAC,175665
train,8085,es_ivr_00351.wav,es_ivr_#.wav,ivr,16000,1,7.392,WAV,236588
train,8086,fr_voicemail_00142.wav,fr_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,8087,1916c58c-71da-4aa2-acf7-5b6181a4570a.flac,#c#c-#da-#aa#-acf#-#b#a#a.flac,voicemail,16000,1,11.6985,FLAC,240996
train,8088,response_24.wav,response_#.wav,human,8000,1,5.717375,WAV,45798
train,8089,0740dc4c-d965-45cb-a8ab-fcfde82c2e86.flac,#dc#c-d#-#cb-a#ab-fcfde#c#e#.flac,voicemail,16000,1,11.8545625,FLAC,231822
train,8090,am_00344.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,8091,1d55538b-cb7f-40d7-a735-e141ce78aef9.flac,#d#b-cb#f-#d#-a#-e#ce#aef#.flac,answering_machine,16000,1,13.3288125,FLAC,271076
train,8092,incomplete_dca6ded8-bcc1-4f42-a72a-59594e96801a_normalized.flac,incomplete_dca#ded#-bcc#-#f#-a#a-#e#a_normalized.flac,human,16000,1,5.7,FLAC,95501
train,8093,0387dae5-c4c1-4e31-a438-7fe0e5ec719c.flac,#dae#-c#c#-#e#-a#-#fe#e#ec#c.flac,answering_machine,16000,1,16.0,FLAC,325425
train,8094,0f7d1aab-79ee-4077-afc3-4f104bb3ae5a.flac,#f#d#aab-#ee-#-afc#-#f#bb#ae#a.flac,answering_machine,16000,1,11.2703125,FLAC,180563
train,8095,0723a4a0-7971-4b77-a521-7522f19d3309.flac,#a#a#-#-#b#-a#-#f#d#.flac,answering_machine,16000,1,4.2068125,FLAC,74277
train,8096,voicemail_00209.wav,voicemail_#.wav,voicemail,16000,1,9.2545,WAV,296188
train,8097,response_15.wav,response_#.wav,human,8000,1,8.277375,WAV,66278
train,8098,1d0ba3b0-41b2-44b9-9d0a-76a5b8d5e31c.flac,#d#ba#b#-#b#-#b#-#d#a-#a#b#d#e#c.flac,voicemail,16000,1,11.6185,FLAC,225146
train,8099,06bbf945-39e2-4cb3-9fed-d5eb65588a3d.flac,#bbf#-#e#-#cb#-#fed-d#eb#a#d.flac,voicemail,16000,1,11.6741875,FLAC,231986
train,8100,01dc2c18-c620-4dcf-954c-233557ac70df.flac,#dc#c#-c#-#dcf-#c-#ac#df.flac,ivr,16000,1,8.52,FLAC,166871
train,8101,fr_voicemail_00158.wav,fr_voicemail_#.wav,voicemail,16000,1,8.9025625,WAV,284926
train,8102,am_00079.wav,am_#.wav,answering_machine,16000,1,8.040125,WAV,257328
train,8103,02ac1ba1-8e44-4226-88c3-73bc837916a3.flac,#ac#ba#-#e#-#-#c#-#bc#a#.flac,ivr,16000,1,7.44,FLAC,141199
train,8104,human_real_00122.wav,human_real_#.wav,human,16000,1,4.352,WAV,139308
train,8105,031bfe61-a282-4414-8bb9-6c155243e26a.flac,#bfe#-a#-#-#bb#-#c#e#a.flac,ivr,16000,1,8.96,FLAC,208134
train,8106,03b162f4-40d1-4258-86b3-cbde3c6ac65c.flac,#b#f#-#d#-#-#b#-cbde#c#ac#c.flac,voicemail,16000,1,14.0431875,FLAC,291013
train,8107,1a3a2c7f-69c6-46b4-a24a-1fa817a52db1.flac,#a#a#c#f-#c#-#b#-a#a-#fa#a#db#.flac,answering_machine,16000,1,12.46225,FLAC,246324
train,8108,es_am_00390.wav,es_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,8109,02b00570-11d6-4739-8c41-9a3f6f3b56b0.flac,#b#-#d#-#-#c#-#a#f#f#b#b#.flac,answering_machine,16000,1,6.4,FLAC,135222
train,8110,0511834f-45f7-4c0d-9642-e51913ffc8a9.flac,#f-#f#-#c#d-#-e#ffc#a#.flac,voicemail,16000,1,12.4835625,FLAC,266895
train,8111,100d45ca-b23f-416d-b0ec-2ae9d90ec3e1.flac,#d#ca-b#f-#d-b#ec-#ae#d#ec#e#.flac,answering_machine,16000,1,12.401125,FLAC,279093
train,8112,0201872c-3ad3-425d-ab66-61a0fb1c6edb.flac,#c-#ad#-#d-ab#-#a#fb#c#edb.flac,ivr,16000,1,10.52,FLAC,207976
train,8113,126dccbe-a798-428b-a0c9-c70b3e098ef0.flac,#dccbe-a#-#b-a#c#-c#b#e#ef#.flac,voicemail,16000,1,11.8238125,FLAC,254432
train,8114,0fe5e94a-5d1e-461c-acb9-74414ba11e01.flac,#fe#e#a-#d#e-#c-acb#-#ba#e#.flac,answering_machine,16000,1,4.3698125,FLAC,78871
train,8115,0193d82a-40be-4722-8f6b-6d1a79652731.flac,#d#a-#be-#-#f#b-#d#a#.flac,ivr,16000,1,2.88,FLAC,60724
train,8116,complete_9723163d-cbd9-431b-a8f8-b928ad0e01df_normalized.flac,complete_#d-cbd#-#b-a#f#-b#ad#e#df_normalized.flac,human,16000,1,6.14,FLAC,99161
train,8117,complete_add60b32-c973-429e-973e-6639a456f95b_normalized.flac,complete_add#b#-c#-#e-#e-#a#f#b_normalized.flac,human,16000,1,3.2596875,FLAC,62868
train,8118,00bb44fc-5ba9-41e8-b8fe-0c70dffda2e8.flac,#bb#fc-#ba#-#e#-b#fe-#c#dffda#e#.flac,ivr,16000,1,5.68,FLAC,113622
train,8119,carrier_en_ivr_00466.wav,carrier_en_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,8120,1a3b37ff-0284-4974-8693-26d7519d7161.flac,#a#b#ff-#-#-#-#d#d#.flac,answering_machine,16000,1,2.645375,FLAC,55950
train,8121,153a5f6e-d0af-46ae-a485-e2437022c901.flac,#a#f#e-d#af-#ae-a#-e#c#.flac,answering_machine,16000,1,16.0,FLAC,302255
train,8122,0229962c-f5a6-4d5c-9dd5-9671e4c6b442.flac,#c-f#a#-#d#c-#dd#-#e#c#b#.flac,ivr,16000,1,6.48,FLAC,134582
train,8123,response_13.wav,response_#.wav,human,8000,1,15.36,WAV,122938
train,8124,ivr_00048.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,8125,ivr_00123.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,8126,am_00341.wav,am_#.wav,answering_machine,16000,1,9.310125,WAV,297968
train,8127,1a3a272e-666f-427a-a97e-7e7fe1d0c378.flac,#a#a#e-#f-#a-a#e-#e#fe#d#c#.flac,voicemail,16000,1,2.8805,FLAC,47772
train,8128,complete_b038fa9118434c199113812a64a0a979.flac,complete_b#fa#c#a#a#a#.flac,human,16000,1,1.372125,FLAC,19055
train,8129,carrier_de_human_00289.wav,carrier_de_human_#.wav,human,16000,1,1.632,WAV,52268
